"","Sp","Count"
"1836","Crocidura_mutesae",0.04
"1837","Crocidura_nanilla",0.04
"1838","Crocidura_negrina",0.04
"1839","Crocidura_niobe",0.04
"1840","Crocidura_picea",0.04
"1841","Crocidura_poensis",0.04
"1842","Crocidura_rhoditis",0.04
"1843","Crocidura_russula",0.04
"1844","Crocidura_selina",0.04
"1845","Crocidura_silacea",0.04
"1846","Crocidura_smithii",0.04
"1847","Crocidura_thomensis",0.04
"1848","Crocidura_watasei",0.04
"1849","Crocidura_xantippe",0.04
"1850","Crossarchus_ansorgei",0.04
"1851","Crossarchus_obscurus",0.04
"1852","Cryptoprocta_ferox",0.04
"1853","Cryptotis_endersi",0.04
"1854","Cryptotis_montivaga",0.04
"1855","Cryptotis_nigrescens",0.04
"1856","Cryptotis_phillipsii",0.04
"1857","Cryptotis_tropicalis",0.04
"1858","Ctenomys_argentinus",0.04
"1859","Ctenomys_australis",0.04
"1860","Ctenomys_dorsalis",0.04
"1861","Ctenomys_mendocinus",0.04
"1862","Ctenomys_pundti",0.04
"1863","Ctenomys_tucumanus",0.04
"1864","Cynictis_penicillata",0.04
"1865","Cynomys_ludovicianus",0.04
"1866","Dama_dama",0.04
"1867","Dasyprocta_prymnolopha",0.04
"1868","Delanymys_brooksi",0.04
"1869","Deltamys_kempi",0.04
"1870","Dendrohyrax_arboreus",0.04
"1871","Dendromus_melanotis",0.04
"1872","Dendromus_vernayi",0.04
"1873","Dicrostonyx_richardsoni",0.04
"1874","Dipodomys_ingens",0.04
"1875","Dipodomys_phillipsii",0.04
"1876","Dologale_dybowskii",0.04
"1877","Echinops_telfairi",0.04
"1878","Elephantulus_brachyrhynchus",0.04
"1879","Elephantulus_rupestris",0.04
"1880","Eliurus_webbi",0.04
"1881","Equus_hemionus",0.04
"1882","Erinaceus_concolor",0.04
"1883","Erythrocebus_patas",0.04
"1884","Eudorcas_rufifrons",0.04
"1885","Eulemur_fulvus",0.04
"1886","Eulemur_macaco",0.04
"1887","Euneomys_chinchilloides",0.04
"1888","Euoticus_pallidus",0.04
"1889","Euryzygomatomys_spinosus",0.04
"1890","Fossa_fossana",0.04
"1891","Funambulus_sublineatus",0.04
"1892","Funambulus_tristriatus",0.04
"1893","Funisciurus_carruthersi",0.04
"1894","Funisciurus_leucogenys",0.04
"1895","Galago_moholi",0.04
"1896","Gazella_subgutturosa",0.04
"1897","Genetta_tigrina",0.04
"1898","Geomys_tropicalis",0.04
"1899","Gerbilliscus_afra",0.04
"1900","Gerbillurus_paeba",0.04
"1901","Gerbillus_brockmani",0.04
"1902","Gerbillus_famulus",0.04
"1903","Gerbillus_gleadowi",0.04
"1904","Gerbillus_hesperinus",0.04
"1905","Gerbillus_hoogstraali",0.04
"1906","Grammomys_gigas",0.04
"1907","Graomys_edithae",0.04
"1908","Graomys_griseoflavus",0.04
"1909","Graphiurus_monardi",0.04
"1910","Graphiurus_rupicola",0.04
"1911","Gymnuromys_roberti",0.04
"1912","Habromys_lophurus",0.04
"1913","Haeromys_minahassae",0.04
"1914","Handleyomys_fuscatus",0.04
"1915","Handleyomys_intectus",0.04
"1916","Heliosciurus_mutabilis",0.04
"1917","Heliosciurus_punctatus",0.04
"1918","Herpestes_fuscus",0.04
"1919","Herpestes_ichneumon",0.04
"1920","Herpestes_smithii",0.04
"1921","Heterocephalus_glaber",0.04
"1922","Hippotragus_equinus",0.04
"1923","Histiotus_laephotis",0.04
"1924","Hyaena_brunnea",0.04
"1925","Hyaena_hyaena",0.04
"1926","Hylopetes_nigripes",0.04
"1927","Hylopetes_platyurus",0.04
"1928","Ichneumia_albicauda",0.04
"1929","Ichthyomys_stolzmanni",0.04
"1930","Ictonyx_libyca",0.04
"1931","Ictonyx_striatus",0.04
"1932","Kannabateomys_amblyonyx",0.04
"1933","Kobus_megaceros",0.04
"1934","Lagidium_peruanum",0.04
"1935","Lagothrix_cana",0.04
"1936","Lemniscomys_roseveari",0.04
"1937","Lemniscomys_zebra",0.04
"1938","Leontopithecus_rosalia",0.04
"1939","Leopardus_colocolo",0.04
"1940","Leopardus_pardalis",0.04
"1941","Leopardus_tigrinus",0.04
"1942","Leptailurus_serval",0.04
"1943","Lepus_callotis",0.04
"1944","Lepus_coreanus",0.04
"1945","Lepus_corsicanus",0.04
"1946","Lepus_starcki",0.04
"1947","Lepus_tibetanus",0.04
"1948","Lepus_timidus",0.04
"1949","Limnogale_mergulus",0.04
"1950","Liomys_pictus",0.04
"1951","Lontra_canadensis",0.04
"1952","Lophuromys_brevicaudus",0.04
"1953","Lophuromys_sikapusi",0.04
"1954","Lophuromys_woosnami",0.04
"1955","Lynx_rufus",0.04
"1956","Macrogalidia_musschenbroekii",0.04
"1957","Madoqua_saltiana",0.04
"1958","Marmota_baibacina",0.04
"1959","Marmota_camtschatica",0.04
"1960","Marmota_caudata",0.04
"1961","Marmota_flaviventris",0.04
"1962","Martes_martes",0.04
"1963","Martes_zibellina",0.04
"1964","Massoutiera_mzabi",0.04
"1965","Maxomys_moi",0.04
"1966","Mazama_chunyi",0.04
"1967","Megadontomys_cryophilus",0.04
"1968","Mephitis_macroura",0.04
"1969","Meriones_chengi",0.04
"1970","Mesembriomys_gouldii",0.04
"1971","Microcavia_niata",0.04
"1972","Microdipodops_megacephalus",0.04
"1973","Microtus_cabrerae",0.04
"1974","Microtus_canicaudus",0.04
"1975","Microtus_daghestanicus",0.04
"1976","Microtus_felteni",0.04
"1977","Microtus_montebelli",0.04
"1978","Microtus_paradoxus",0.04
"1979","Microtus_xanthognathus",0.04
"1980","Miniopterus_inflatus",0.04
"1981","Mormopterus_planiceps",0.04
"1982","Moschiola_meminna",0.04
"1983","Moschus_anhuiensis",0.04
"1984","Moschus_moschiferus",0.04
"1985","Mus_mattheyi",0.04
"1986","Mus_pahari",0.04
"1987","Mus_spicilegus",0.04
"1988","Myodes_andersoni",0.04
"1989","Myodes_rufocanus",0.04
"1990","Myodes_rutilus",0.04
"1991","Myoprocta_acouchy",0.04
"1992","Necromys_obscurus",0.04
"1993","Nectomys_magdalenae",0.04
"1994","Neodon_juldaschi",0.04
"1995","Neomys_anomalus",0.04
"1996","Neomys_fodiens",0.04
"1997","Neoromicia_guineensis",0.04
"1998","Neotoma_mexicana",0.04
"1999","Neotragus_pygmaeus",0.04
"2000","Nesolagus_netscheri",0.04
"2001","Neusticomys_monticolus",0.04
"2002","Niviventer_culturatus",0.04
"2003","Niviventer_excelsior",0.04
"2004","Notiosorex_evotis",0.04
"2005","Notomys_alexis",0.04
"2006","Notomys_mitchellii",0.04
"2007","Nyctomys_sumichrasti",0.04
"2008","Ochotona_curzoniae",0.04
"2009","Ochotona_huangensis",0.04
"2010","Ochotona_princeps",0.04
"2011","Ochotona_turuchanensis",0.04
"2012","Octodon_bridgesi",0.04
"2013","Octodontomys_gliroides",0.04
"2014","Oecomys_auyantepui",0.04
"2015","Oecomys_phaeotis",0.04
"2016","Okapia_johnstoni",0.04
"2017","Oligoryzomys_longicaudatus",0.04
"2018","Ommatophoca_rossii",0.04
"2019","Oryzomys_palustris",0.04
"2020","Otomys_barbouri",0.04
"2021","Otomys_denti",0.04
"2022","Otomys_saundersiae",0.04
"2023","Ovis_canadensis",0.04
"2024","Ovis_dalli",0.04
"2025","Oxymycterus_angularis",0.04
"2026","Pagophilus_groenlandicus",0.04
"2027","Papagomys_armandvillei",0.04
"2028","Papio_cynocephalus",0.04
"2029","Papio_papio",0.04
"2030","Paradoxurus_jerdoni",0.04
"2031","Paraechinus_aethiopicus",0.04
"2032","Paraxerus_alexandri",0.04
"2033","Paraxerus_cooperi",0.04
"2034","Paraxerus_ochraceus",0.04
"2035","Paraxerus_vincenti",0.04
"2036","Pelomys_minor",0.04
"2037","Perognathus_merriami",0.04
"2038","Perognathus_parvus",0.04
"2039","Peromyscus_californicus",0.04
"2040","Peromyscus_keeni",0.04
"2041","Peromyscus_megalops",0.04
"2042","Peromyscus_ochraventer",0.04
"2043","Peromyscus_pectoralis",0.04
"2044","Peromyscus_polionotus",0.04
"2045","Peromyscus_polius",0.04
"2046","Petaurillus_emiliae",0.04
"2047","Petinomys_fuscocapillus",0.04
"2048","Petinomys_lugens",0.04
"2049","Petinomys_mindanensis",0.04
"2050","Petromyscus_shortridgei",0.04
"2051","Phacochoerus_aethiopicus",0.04
"2052","Phaenomys_ferrugineus",0.04
"2053","Phodopus_roborovskii",0.04
"2054","Phyllotis_osilae",0.04
"2055","Pipistrellus_inexspectatus",0.04
"2056","Pithecia_monachus",0.04
"2057","Pithecia_pithecia",0.04
"2058","Podogymnura_truei",0.04
"2059","Poelagus_marjorita",0.04
"2060","Pogonomys_fergussoniensis",0.04
"2061","Pogonomys_loriae",0.04
"2062","Pogonomys_macrourus",0.04
"2063","Potamogale_velox",0.04
"2064","Praomys_jacksoni",0.04
"2065","Praomys_tullbergi",0.04
"2066","Presbytis_hosei",0.04
"2067","Priodontes_maximus",0.04
"2068","Proechimys_decumanus",0.04
"2069","Proechimys_poliopus",0.04
"2070","Proechimys_steerei",0.04
"2071","Pronolagus_crassicaudatus",0.04
"2072","Pronolagus_randensis",0.04
"2073","Propithecus_edwardsi",0.04
"2074","Prosciurillus_murinus",0.04
"2075","Proteles_cristata",0.04
"2076","Pseudomys_fumeus",0.04
"2077","Pseudomys_nanus",0.04
"2078","Pteronura_brasiliensis",0.04
"2079","Puma_concolor",0.04
"2080","Puma_yagouaroundi",0.04
"2081","Rattus_baluensis",0.04
"2082","Rattus_feliceus",0.04
"2083","Rattus_mordax",0.04
"2084","Rattus_pelurus",0.04
"2085","Rattus_salocco",0.04
"2086","Rattus_satarae",0.04
"2087","Rattus_sordidus",0.04
"2088","Rattus_verecundus",0.04
"2089","Ratufa_indica",0.04
"2090","Reithrodontomys_hirsutus",0.04
"2091","Reithrodontomys_zacatecae",0.04
"2092","Rheithrosciurus_macrotis",0.04
"2093","Rheomys_thomasi",0.04
"2094","Rhinopithecus_bieti",0.04
"2095","Rhinopithecus_brelichi",0.04
"2096","Romerolagus_diazi",0.04
"2097","Rubrisciurus_rubriventer",0.04
"2098","Rusa_timorensis",0.04
"2099","Saguinus_fuscicollis",0.04
"2100","Saguinus_nigricollis",0.04
"2101","Saimiri_ustus",0.04
"2102","Salanoia_concolor",0.04
"2103","Scapanus_latimanus",0.04
"2104","Scapanus_townsendii",0.04
"2105","Sciurus_alleni",0.04
"2106","Sciurus_aureogaster",0.04
"2107","Sciurus_carolinensis",0.04
"2108","Sciurus_flammifer",0.04
"2109","Sciurus_ignitus",0.04
"2110","Sciurus_lis",0.04
"2111","Sciurus_sanborni",0.04
"2112","Sciurus_stramineus",0.04
"2113","Sciurus_variegatoides",0.04
"2114","Sekeetamys_calurus",0.04
"2115","Sicista_kazbegica",0.04
"2116","Sicista_kluchorica",0.04
"2117","Sigmodon_hirsutus",0.04
"2118","Sigmodon_inopinatus",0.04
"2119","Sigmodon_ochrognathus",0.04
"2120","Sorex_asper",0.04
"2121","Sorex_hosonoi",0.04
"2122","Sorex_mirabilis",0.04
"2123","Sorex_neomexicanus",0.04
"2124","Sorex_ornatus",0.04
"2125","Sorex_shinto",0.04
"2126","Sorex_tundrensis",0.04
"2127","Soriculus_nigrescens",0.04
"2128","Spalax_leucodon",0.04
"2129","Spalax_uralensis",0.04
"2130","Spermophilus_mohavensis",0.04
"2131","Spermophilus_ralli",0.04
"2132","Spermophilus_relictus",0.04
"2133","Spermophilus_saturatus",0.04
"2134","Sphiggurus_insidiosus",0.04
"2135","Sphiggurus_mexicanus",0.04
"2136","Steatomys_parvus",0.04
"2137","Stylodipus_sungorus",0.04
"2138","Sundasciurus_hoogstraali",0.04
"2139","Sundasciurus_steerii",0.04
"2140","Surdisorex_norae",0.04
"2141","Sylvicapra_grimmia",0.04
"2142","Sylvisorex_ollula",0.04
"2143","Talpa_altaica",0.04
"2144","Talpa_occidentalis",0.04
"2145","Tamandua_mexicana",0.04
"2146","Tamias_speciosus",0.04
"2147","Tamias_townsendii",0.04
"2148","Tapirus_bairdii",0.04
"2149","Tarsius_pumilus",0.04
"2150","Tateomys_rhinogradoides",0.04
"2151","Taterillus_congicus",0.04
"2152","Tenrec_ecaudatus",0.04
"2153","Thallomys_loringi",0.04
"2154","Thalpomys_cerradensis",0.04
"2155","Thamnomys_kempi",0.04
"2156","Thomasomys_bombycinus",0.04
"2157","Thomasomys_daphne",0.04
"2158","Thomasomys_erro",0.04
"2159","Thomasomys_hylophilus",0.04
"2160","Thomasomys_oreas",0.04
"2161","Thomasomys_rosalinda",0.04
"2162","Thomomys_umbrinus",0.04
"2163","Thrichomys_inermis",0.04
"2164","Thryonomys_gregorianus",0.04
"2165","Trachypithecus_barbei",0.04
"2166","Trachypithecus_geei",0.04
"2167","Trachypithecus_hatinhensis",0.04
"2168","Tragelaphus_angasii",0.04
"2169","Tragelaphus_spekii",0.04
"2170","Trinomys_paratus",0.04
"2171","Tupaia_chrysogaster",0.04
"2172","Tupaia_picta",0.04
"2173","Tympanoctomys_barrerae",0.04
"2174","Urocyon_cinereoargenteus",0.04
"2175","Ursus_arctos",0.04
"2176","Ursus_maritimus",0.04
"2177","Vampyrodes_caraccioli",0.04
"2178","Vulpes_cana",0.04
"2179","Xerus_inauris",0.04
"2180","Zygodontomys_brunneus",0.04
"2181","Abrocoma_famatina",0.03
"2182","Abrothrix_hershkovitzi",0.03
"2183","Abrothrix_jelskii",0.03
"2184","Abrothrix_sanborni",0.03
"2185","Acinonyx_jubatus",0.03
"2186","Acomys_ignitus",0.03
"2187","Acomys_russatus",0.03
"2188","Addax_nasomaculatus",0.03
"2189","Aepeomys_lugens",0.03
"2190","Aeretes_melanopterus",0.03
"2191","Aethomys_stannarius",0.03
"2192","Akodon_dolores",0.03
"2193","Akodon_molinae",0.03
"2194","Akodon_neocenus",0.03
"2195","Akodon_pervalens",0.03
"2196","Akodon_sanctipaulensis",0.03
"2197","Akodon_simulator",0.03
"2198","Akodon_spegazzinii",0.03
"2199","Akodon_surdus",0.03
"2200","Allactaga_balikunica",0.03
"2201","Allactaga_firouzi",0.03
"2202","Allactaga_williamsi",0.03
"2203","Allactodipus_bobrinskii",0.03
"2204","Allenopithecus_nigroviridis",0.03
"2205","Alouatta_belzebul",0.03
"2206","Alouatta_nigerrima",0.03
"2207","Alticola_argentatus",0.03
"2208","Alticola_montosa",0.03
"2209","Alticola_tuvinicus",0.03
"2210","Amblysomus_corriae",0.03
"2211","Ammospermophilus_leucurus",0.03
"2212","Anotomys_leander",0.03
"2213","Antidorcas_marsupialis",0.03
"2214","Apodemus_ponticus",0.03
"2215","Apomys_abrae",0.03
"2216","Arvicanthis_nairobae",0.03
"2217","Arvicanthis_rufinus",0.03
"2218","Ateles_hybridus",0.03
"2219","Ateles_paniscus",0.03
"2220","Atelocynus_microtis",0.03
"2221","Baiomys_musculus",0.03
"2222","Baiomys_taylori",0.03
"2223","Bassaricyon_gabbii",0.03
"2224","Bassariscus_sumichrasti",0.03
"2225","Batomys_salomonseni",0.03
"2226","Bdeogale_crassicauda",0.03
"2227","Bdeogale_jacksoni",0.03
"2228","Beamys_hindei",0.03
"2229","Bos_sauveli",0.03
"2230","Brachiones_przewalskii",0.03
"2231","Brachytarsomys_villosa",0.03
"2232","Brachyuromys_ramirohitra",0.03
"2233","Bunomys_andrewsi",0.03
"2234","Cabassous_tatouay",0.03
"2235","Cacajao_calvus",0.03
"2236","Callicebus_caligatus",0.03
"2237","Callicebus_personatus",0.03
"2238","Callicebus_purinus",0.03
"2239","Callithrix_aurita",0.03
"2240","Callorhinus_ursinus",0.03
"2241","Calomys_callosus",0.03
"2242","Calomys_venustus",0.03
"2243","Calomyscus_urartensis",0.03
"2244","Calyptophractus_retusus",0.03
"2245","Capra_falconeri",0.03
"2246","Cardiocranius_paradoxus",0.03
"2247","Castor_canadensis",0.03
"2248","Cebus_nigritus",0.03
"2249","Cephalophus_adersi",0.03
"2250","Cephalophus_ogilbyi",0.03
"2251","Cercopithecus_cephus",0.03
"2252","Cercopithecus_dryas",0.03
"2253","Cercopithecus_hamlyni",0.03
"2254","Cercopithecus_lowei",0.03
"2255","Cercopithecus_mitis",0.03
"2256","Cercopithecus_mona",0.03
"2257","Cercopithecus_petaurista",0.03
"2258","Cercopithecus_solatus",0.03
"2259","Cervus_nippon",0.03
"2260","Chaerephon_chapini",0.03
"2261","Chaetocauda_sichuanensis",0.03
"2262","Chaetodipus_arenarius",0.03
"2263","Chaetodipus_dalquesti",0.03
"2264","Chaetodipus_intermedius",0.03
"2265","Chaetophractus_nationi",0.03
"2266","Chaetophractus_villosus",0.03
"2267","Cheirogaleus_medius",0.03
"2268","Chelemys_delfini",0.03
"2269","Chibchanomys_trichotis",0.03
"2270","Chimarrogale_phaeura",0.03
"2271","Chiropodomys_calamianensis",0.03
"2272","Chiropodomys_major",0.03
"2273","Chiropotes_satanas",0.03
"2274","Chiropotes_utahickae",0.03
"2275","Chiruromys_forbesi",0.03
"2276","Chlorocebus_aethiops",0.03
"2277","Chlorocebus_sabaeus",0.03
"2278","Chlorocebus_tantalus",0.03
"2279","Chlorotalpa_duthieae",0.03
"2280","Chrotomys_silaceus",0.03
"2281","Coendou_rothschildi",0.03
"2282","Colobus_vellerosus",0.03
"2283","Connochaetes_gnou",0.03
"2284","Cratogeomys_castanops",0.03
"2285","Cratogeomys_goldmani",0.03
"2286","Cricetomys_emini",0.03
"2287","Cricetulus_migratorius",0.03
"2288","Crocidura_aleksandrisi",0.03
"2289","Crocidura_ansellorum",0.03
"2290","Crocidura_beatus",0.03
"2291","Crocidura_bottegi",0.03
"2292","Crocidura_buettikoferi",0.03
"2293","Crocidura_caspica",0.03
"2294","Crocidura_congobelgica",0.03
"2295","Crocidura_desperata",0.03
"2296","Crocidura_elgonius",0.03
"2297","Crocidura_elongata",0.03
"2298","Crocidura_fuscomurina",0.03
"2299","Crocidura_goliath",0.03
"2300","Crocidura_grandiceps",0.03
"2301","Crocidura_hirta",0.03
"2302","Crocidura_jouvenetae",0.03
"2303","Crocidura_lanosa",0.03
"2304","Crocidura_ludia",0.03
"2305","Crocidura_lusitania",0.03
"2306","Crocidura_mariquensis",0.03
"2307","Crocidura_muricauda",0.03
"2308","Crocidura_nicobarica",0.03
"2309","Crocidura_nigrofusca",0.03
"2310","Crocidura_pasha",0.03
"2311","Crocidura_pitmani",0.03
"2312","Crocidura_religiosa",0.03
"2313","Crocidura_serezkyensis",0.03
"2314","Crocidura_tarella",0.03
"2315","Crocidura_voi",0.03
"2316","Crocidura_zimmermanni",0.03
"2317","Crocuta_crocuta",0.03
"2318","Crossarchus_alexandri",0.03
"2319","Crunomys_fallax",0.03
"2320","Cryptomys_hottentotus",0.03
"2321","Cryptomys_mechowi",0.03
"2322","Cryptomys_zechi",0.03
"2323","Cryptotis_equatoris",0.03
"2324","Cryptotis_magna",0.03
"2325","Cryptotis_mayensis",0.03
"2326","Cryptotis_meridensis",0.03
"2327","Cryptotis_squamipes",0.03
"2328","Ctenomys_bergi",0.03
"2329","Ctenomys_colburni",0.03
"2330","Ctenomys_fodax",0.03
"2331","Ctenomys_frater",0.03
"2332","Ctenomys_haigi",0.03
"2333","Ctenomys_latro",0.03
"2334","Ctenomys_magellanicus",0.03
"2335","Ctenomys_porteousi",0.03
"2336","Ctenomys_torquatus",0.03
"2337","Ctenomys_validus",0.03
"2338","Cynomys_leucurus",0.03
"2339","Cystophora_cristata",0.03
"2340","Dactylomys_boliviensis",0.03
"2341","Damaliscus_lunatus",0.03
"2342","Damaliscus_pygargus",0.03
"2343","Dasyprocta_punctata",0.03
"2344","Dasypus_septemcinctus",0.03
"2345","Daubentonia_madagascariensis",0.03
"2346","Delomys_collinus",0.03
"2347","Dendrogale_melanura",0.03
"2348","Dendromus_mesomelas",0.03
"2349","Dendromus_messorius",0.03
"2350","Dendromus_nyikae",0.03
"2351","Desmomys_harringtoni",0.03
"2352","Diceros_bicornis",0.03
"2353","Dicrostonyx_hudsonius",0.03
"2354","Dinaromys_bogdanovi",0.03
"2355","Diplomesodon_pulchellum",0.03
"2356","Dipodomys_agilis",0.03
"2357","Dipodomys_californicus",0.03
"2358","Dipodomys_compactus",0.03
"2359","Dipodomys_heermanni",0.03
"2360","Dipodomys_microps",0.03
"2361","Dipodomys_stephensi",0.03
"2362","Dipodomys_venustus",0.03
"2363","Dolichotis_salinicola",0.03
"2364","Dymecodon_pilirostris",0.03
"2365","Elephantulus_fuscipes",0.03
"2366","Elephantulus_fuscus",0.03
"2367","Elephantulus_intufi",0.03
"2368","Elephantulus_rufescens",0.03
"2369","Eligmodontia_typus",0.03
"2370","Eliurus_tanala",0.03
"2371","Eoglaucomys_fimbriatus",0.03
"2372","Eospalax_fontanierii",0.03
"2373","Eothenomys_custos",0.03
"2374","Eremodipus_lichtensteini",0.03
"2375","Erethizon_dorsatum",0.03
"2376","Euchoreutes_naso",0.03
"2377","Eulemur_mongoz",0.03
"2378","Eulemur_rubriventer",0.03
"2379","Eulemur_sanfordi",0.03
"2380","Eumetopias_jubatus",0.03
"2381","Euroscaptor_micrura",0.03
"2382","Felis_bieti",0.03
"2383","Felis_silvestris",0.03
"2384","Felovia_vae",0.03
"2385","Funambulus_palmarum",0.03
"2386","Funisciurus_bayonii",0.03
"2387","Funisciurus_lemniscatus",0.03
"2388","Funisciurus_pyrropus",0.03
"2389","Galago_gallarum",0.03
"2390","Galago_matschiei",0.03
"2391","Galemys_pyrenaicus",0.03
"2392","Gazella_dorcas",0.03
"2393","Gazella_spekei",0.03
"2394","Genetta_genetta",0.03
"2395","Genetta_pardina",0.03
"2396","Genetta_piscivora",0.03
"2397","Genetta_servalina",0.03
"2398","Genetta_victoriae",0.03
"2399","Geocapromys_brownii",0.03
"2400","Geocapromys_ingrahami",0.03
"2401","Geomys_arenarius",0.03
"2402","Geomys_attwateri",0.03
"2403","Geomys_texensis",0.03
"2404","Gerbilliscus_guineae",0.03
"2405","Gerbilliscus_inclusus",0.03
"2406","Gerbilliscus_nigricaudus",0.03
"2407","Gerbilliscus_phillipsi",0.03
"2408","Gerbilliscus_robustus",0.03
"2409","Gerbillurus_tytonis",0.03
"2410","Gerbillus_gerbillus",0.03
"2411","Gerbillus_grobbeni",0.03
"2412","Gerbillus_henleyi",0.03
"2413","Gerbillus_occiduus",0.03
"2414","Gerbillus_perpallidus",0.03
"2415","Gerbillus_poecilops",0.03
"2416","Gerbillus_watersi",0.03
"2417","Glaucomys_sabrinus",0.03
"2418","Glaucomys_volans",0.03
"2419","Glis_glis",0.03
"2420","Graomys_centralis",0.03
"2421","Graphiurus_surdus",0.03
"2422","Habromys_simulatus",0.03
"2423","Heliophobius_argenteocinereus",0.03
"2424","Helogale_hirtula",0.03
"2425","Hemiechinus_auritus",0.03
"2426","Hemiechinus_collaris",0.03
"2427","Herpestes_naso",0.03
"2428","Heteromys_nelsoni",0.03
"2429","Holochilus_brasiliensis",0.03
"2430","Holochilus_chacarius",0.03
"2431","Holochilus_sciureus",0.03
"2432","Hybomys_planifrons",0.03
"2433","Hydrochoerus_hydrochaeris",0.03
"2434","Hydrochoerus_isthmius",0.03
"2435","Hydromys_hussoni",0.03
"2436","Hyemoschus_aquaticus",0.03
"2437","Hylobates_klossii",0.03
"2438","Hylobates_moloch",0.03
"2439","Hylomyscus_alleni",0.03
"2440","Hylomyscus_denniae",0.03
"2441","Hylomyscus_parvus",0.03
"2442","Hylomyscus_stella",0.03
"2443","Hylopetes_sipora",0.03
"2444","Hyosciurus_ileile",0.03
"2445","Hyperacrius_fertilis",0.03
"2446","Hystrix_indica",0.03
"2447","Ichthyomys_hydrobates",0.03
"2448","Idiurus_zenkeri",0.03
"2449","Indri_indri",0.03
"2450","Irenomys_tarsalis",0.03
"2451","Isthmomys_flavidus",0.03
"2452","Isthmomys_pirrensis",0.03
"2453","Kobus_kob",0.03
"2454","Kobus_leche",0.03
"2455","Kobus_vardonii",0.03
"2456","Kunsia_fronto",0.03
"2457","Lagidium_wolffsohni",0.03
"2458","Lagurus_lagurus",0.03
"2459","Lariscus_obscurus",0.03
"2460","Lasiopodomys_fuscus",0.03
"2461","Lemmus_portenkoi",0.03
"2462","Lemniscomys_griselda",0.03
"2463","Lemur_catta",0.03
"2464","Leopardus_guigna",0.03
"2465","Leopoldamys_siporanus",0.03
"2466","Lepilemur_dorsalis",0.03
"2467","Lepilemur_microdon",0.03
"2468","Leporillus_conditor",0.03
"2469","Lepus_arcticus",0.03
"2470","Lepus_capensis",0.03
"2471","Lepus_europaeus",0.03
"2472","Lepus_fagani",0.03
"2473","Lepus_habessinicus",0.03
"2474","Lepus_mandshuricus",0.03
"2475","Limnomys_sibuanus",0.03
"2476","Liomys_adspersus",0.03
"2477","Liomys_salvini",0.03
"2478","Liomys_spectabilis",0.03
"2479","Lontra_felina",0.03
"2480","Lophocebus_albigena",0.03
"2481","Lophocebus_aterrimus",0.03
"2482","Lophuromys_chrysopus",0.03
"2483","Lophuromys_rahmi",0.03
"2484","Loris_lydekkerianus",0.03
"2485","Loxodonta_africana",0.03
"2486","Lycalopex_griseus",0.03
"2487","Lycalopex_vetulus",0.03
"2488","Macaca_ochreata",0.03
"2489","Macaca_silenus",0.03
"2490","Macaca_sinica",0.03
"2491","Macroscelides_proboscideus",0.03
"2492","Macruromys_elegans",0.03
"2493","Macruromys_major",0.03
"2494","Madromys_blanfordi",0.03
"2495","Malacomys_cansdalei",0.03
"2496","Malacomys_edwardsi",0.03
"2497","Mallomys_rothschildi",0.03
"2498","Mandrillus_leucophaeus",0.03
"2499","Mandrillus_sphinx",0.03
"2500","Margaretamys_elegans",0.03
"2501","Marmota_bobak",0.03
"2502","Marmota_broweri",0.03
"2503","Mastomys_coucha",0.03
"2504","Mastomys_pernanus",0.03
"2505","Maxomys_alticola",0.03
"2506","Maxomys_baeodon",0.03
"2507","Maxomys_bartelsii",0.03
"2508","Maxomys_panglima",0.03
"2509","Mazama_americana",0.03
"2510","Melomys_burtoni",0.03
"2511","Melomys_dollmani",0.03
"2512","Melomys_leucogaster",0.03
"2513","Meriones_rex",0.03
"2514","Meriones_vinogradovi",0.03
"2515","Meriones_zarudnyi",0.03
"2516","Mesomys_leniceps",0.03
"2517","Mesomys_stimulax",0.03
"2518","Microcebus_griseorufus",0.03
"2519","Microdillus_peeli",0.03
"2520","Microdipodops_pallidus",0.03
"2521","Microgale_cowani",0.03
"2522","Microgale_drouhardi",0.03
"2523","Microgale_gracilis",0.03
"2524","Microgale_taiva",0.03
"2525","Microsciurus_alfari",0.03
"2526","Microsciurus_mimulus",0.03
"2527","Microsciurus_santanderensis",0.03
"2528","Microtus_brachycercus",0.03
"2529","Microtus_evoronensis",0.03
"2530","Microtus_kikuchii",0.03
"2531","Microtus_limnophilus",0.03
"2532","Microtus_lusitanicus",0.03
"2533","Microtus_mexicanus",0.03
"2534","Microtus_middendorffii",0.03
"2535","Microtus_montanus",0.03
"2536","Microtus_oeconomus",0.03
"2537","Microtus_pinetorum",0.03
"2538","Microtus_quasiater",0.03
"2539","Microtus_richardsoni",0.03
"2540","Microtus_schelkovnikovi",0.03
"2541","Microtus_socialis",0.03
"2542","Microtus_subterraneus",0.03
"2543","Microtus_umbrosus",0.03
"2544","Millardia_kathleenae",0.03
"2545","Mirza_coquereli",0.03
"2546","Mogera_imaizumii",0.03
"2547","Mogera_wogura",0.03
"2548","Monachus_monachus",0.03
"2549","Moschus_cupreus",0.03
"2550","Mungos_gambianus",0.03
"2551","Mungos_mungo",0.03
"2552","Mus_macedonicus",0.03
"2553","Mus_mahomet",0.03
"2554","Mus_minutoides",0.03
"2555","Mus_orangiae",0.03
"2556","Mus_spretus",0.03
"2557","Mustela_erminea",0.03
"2558","Mustela_frenata",0.03
"2559","Mydaus_marchei",0.03
